CustomerKey,GeographyKey,Full Name,MaritalStatus,Gender,YearlyIncome,Occupation,DateFirstPurchase,City,State,Country
14236,35,Abigail Richardson,M,Female,110000.00,Management,2022-09-21,Melbourne,Victoria,Australia
14237,28,Kate Andersen,M,Female,120000.00,Professional,2023-04-07,Cloverdale,South Australia,Australia
14238,19,Jay Gonzalez,M,Male,120000.00,Professional,2022-09-13,Wollongong,New South Wales,Australia
14239,334,Maria Peterson,M,Female,70000.00,Management,2022-05-06,Lakewood,California,United States
14240,623,Caroline Foster,M,Female,80000.00,Management,2022-05-26,Kirkland,Washington,United States
14241,312,Grace Wood,M,Female,110000.00,Management,2023-07-31,Coronado,California,United States
14242,611,Rafael Ye,M,Male,70000.00,Management,2022-06-12,Bremerton,Washington,United States
14243,546,Gregory Winston,S,Female,90000.00,Management,2023-04-06,Oregon City,Oregon,United States
14244,53,Jennifer Griffin,M,Female,90000.00,Management,2023-04-18,Metchosin,British Columbia,Canada
14245,553,Ana Russell,M,Female,90000.00,Management,2023-01-30,Woodburn,Oregon,United States
14246,325,Devin Garcia,S,Male,90000.00,Management,2023-03-02,Glendale,California,United States
14247,641,Hunter Allen,M,Male,90000.00,Management,2024-01-10,Spokane,Washington,United States
14248,298,Misty Tang,M,Female,100000.00,Management,2023-09-24,Bellflower,California,United States
14249,343,Eduardo Thomas,M,Male,110000.00,Management,2023-05-30,National City,California,United States
14250,311,Adam Collins,S,Male,130000.00,Management,2023-08-30,Concord,California,United States
14251,368,Alex Brooks,M,Male,170000.00,Management,2023-11-06,Santa Cruz,California,United States
14252,547,Destiny Cook,M,Female,100000.00,Management,2023-12-20,Portland,Oregon,United States
14253,301,Eduardo Scott,S,Male,110000.00,Management,2022-06-01,Burbank,California,United States
14254,298,Tabitha Gill,M,Female,110000.00,Management,2023-07-02,Bellflower,California,United States
14255,614,Jonathan Jackson,S,Male,110000.00,Management,2022-06-09,Edmonds,Washington,United States
14256,626,Elizabeth Robinson,S,Female,170000.00,Management,2022-06-11,Lynnwood,Washington,United States
14257,343,James Carter,M,Male,170000.00,Management,2023-08-19,National City,California,United States
14258,358,Haley Foster,S,Female,70000.00,Management,2024-01-24,San Carlos,California,United States
14259,36,Antonio Flores,S,Male,40000.00,Skilled Manual,2022-09-16,Melton,Victoria,Australia
14260,40,Frank Ruiz,S,Male,40000.00,Skilled Manual,2022-09-05,Warrnambool,Victoria,Australia
14261,14,Meredith Subram,S,Female,70000.00,Management,2022-09-09,Rhodes,New South Wales,Australia
14262,13,Jon He,M,Male,70000.00,Management,2022-09-03,Port Macquarie,New South Wales,Australia
14263,15,Nina Lal,S,Female,80000.00,Skilled Manual,2022-09-01,Silverwater,New South Wales,Australia
14264,37,Karl Lal,S,Male,80000.00,Skilled Manual,2022-09-15,Seaford,Victoria,Australia
14265,63,Garrett Bell,S,Male,30000.00,Skilled Manual,2023-07-02,Shawnee,British Columbia,Canada
14266,609,Cory Patel,M,Male,30000.00,Skilled Manual,2023-02-27,Bellingham,Washington,United States
14267,539,Lauren Wood,S,Female,30000.00,Skilled Manual,2022-06-02,Corvallis,Oregon,United States
14268,300,Isabella Roberts,S,Female,30000.00,Skilled Manual,2022-06-27,Beverly Hills,California,United States
14269,300,Tony She,M,Male,30000.00,Skilled Manual,2023-09-23,Beverly Hills,California,United States
14270,331,James Ross,S,Male,60000.00,Skilled Manual,2022-06-21,La Jolla,California,United States
14271,641,Lucas Wright,M,Male,30000.00,Skilled Manual,2023-03-08,Spokane,Washington,United States
14272,633,Sydney Ward,S,Female,30000.00,Skilled Manual,2022-06-08,Puyallup,Washington,United States
14273,361,Angel Parker,S,Male,60000.00,Skilled Manual,2023-09-06,San Gabriel,California,United States
14274,62,Edward Williams,M,Male,60000.00,Professional,2023-04-28,Royal Oak,British Columbia,Canada
14275,29,Arthur Prasad,S,Male,80000.00,Skilled Manual,2022-09-19,Findon,South Australia,Australia
14276,27,Melody Suarez,S,Female,80000.00,Skilled Manual,2022-09-07,Townsville,Queensland,Australia
14277,26,Jerry She,S,Male,70000.00,Skilled Manual,2022-09-21,Rockhampton,Queensland,Australia
14278,35,Olivia Sanchez,M,Female,130000.00,Management,2023-07-19,Melbourne,Victoria,Australia
14279,40,Taylor Barnes,M,Female,130000.00,Management,2022-09-06,Warrnambool,Victoria,Australia
14280,611,Isaac Oliver,S,Male,80000.00,Management,2023-04-20,Bremerton,Washington,United States
14281,68,Daniel Wilson,S,Male,80000.00,Management,2023-05-08,Vancouver,British Columbia,Canada
14282,55,Brianna Lewis,S,Female,30000.00,Professional,2023-03-07,Newton,British Columbia,Canada
14283,542,Seth Simmons,S,Male,60000.00,Professional,2022-06-21,Lake Oswego,Oregon,United States
14284,638,Wyatt Anderson,S,Male,60000.00,Professional,2022-06-10,Sedro Woolley,Washington,United States
14285,302,Taylor Hughes,S,Female,60000.00,Professional,2022-05-30,Burlingame,California,United States
14286,10,Kristine Hernandez,M,Female,120000.00,Management,2022-09-26,Newcastle,New South Wales,Australia
14287,13,Derek Xie,S,Male,150000.00,Management,2022-09-09,Port Macquarie,New South Wales,Australia
14288,316,Christina Ramirez,S,Female,130000.00,Management,2022-05-31,El Cajon,California,United States
14289,368,Jessica Martinez,S,Female,150000.00,Management,2022-06-01,Santa Cruz,California,United States
14290,539,Jonathan Wilson,S,Male,70000.00,Skilled Manual,2022-07-22,Corvallis,Oregon,United States
14291,59,Tyler White,S,Male,70000.00,Skilled Manual,2023-01-29,Oak Bay,British Columbia,Canada
14292,311,Isabella Ross,S,Female,70000.00,Skilled Manual,2022-07-21,Concord,California,United States
14293,314,Kyle Campbell,M,Male,60000.00,Professional,2023-08-18,Daly City,California,United States
14294,316,Steven Gray,M,Male,60000.00,Professional,2023-04-25,El Cajon,California,United States
14295,383,Hannah Thomas,S,Female,60000.00,Professional,2023-05-28,West Covina,California,United States
14296,536,Benjamin Russell,M,Male,60000.00,Professional,2023-05-28,Beaverton,Oregon,United States
14297,298,Kristin Raji,M,Female,70000.00,Professional,2022-07-16,Bellflower,California,United States
14298,338,Kaitlyn Jenkins,M,Female,70000.00,Professional,2022-07-15,Los Angeles,California,United States
14299,4,Jermaine Chandra,M,Male,90000.00,Professional,2022-09-07,Goulburn,New South Wales,Australia
14300,37,Colin He,S,Male,90000.00,Professional,2022-09-14,Seaford,Victoria,Australia
14301,13,Ruben Vazquez,M,Male,70000.00,Skilled Manual,2022-09-01,Port Macquarie,New South Wales,Australia
14302,20,April Beck,S,Female,70000.00,Skilled Manual,2022-08-28,Brisbane,Queensland,Australia
14303,13,Briana Ramos,M,Female,60000.00,Professional,2022-09-19,Port Macquarie,New South Wales,Australia
14304,35,Jacquelyn Jimenez,M,Female,60000.00,Professional,2022-09-26,Melbourne,Victoria,Australia
14305,4,Brendan Shen,M,Male,60000.00,Professional,2022-09-19,Goulburn,New South Wales,Australia
14306,31,Byron Ramos,M,Male,60000.00,Skilled Manual,2022-09-04,Hobart,Tasmania,Australia
14307,3,Ross Perez,M,Male,60000.00,Skilled Manual,2023-02-19,Darlinghurst,New South Wales,Australia
14308,5,Marie Ramos,S,Female,100000.00,Professional,2022-09-14,Lane Cove,New South Wales,Australia
14309,30,Orlando Sanz,S,Male,110000.00,Management,2023-02-25,Perth,South Australia,Australia
14310,14,Jon Zeng,S,Male,110000.00,Management,2022-09-17,Rhodes,New South Wales,Australia
14311,18,Erik Alvarez,S,Male,110000.00,Management,2023-03-06,Sydney,New South Wales,Australia
14312,21,Claudia Lin,M,Female,60000.00,Skilled Manual,2023-02-18,Caloundra,Queensland,Australia
14313,13,Christian Smith,M,Male,60000.00,Skilled Manual,2023-08-09,Port Macquarie,New South Wales,Australia
14314,31,Katherine Cooper,M,Female,80000.00,Professional,2023-06-20,Hobart,Tasmania,Australia
14315,27,Carl Chander,S,Male,70000.00,Professional,2023-04-22,Townsville,Queensland,Australia
14316,2,Leonard Anand,M,Male,60000.00,Skilled Manual,2022-08-30,Coffs Harbour,New South Wales,Australia
14317,6,Steve Liang,S,Male,70000.00,Professional,2023-02-05,Lavender Bay,New South Wales,Australia
14318,26,Seth Rogers,M,Male,70000.00,Skilled Manual,2023-03-11,Rockhampton,Queensland,Australia
14319,40,Renee Sanz,M,Female,70000.00,Skilled Manual,2023-07-01,Warrnambool,Victoria,Australia
14320,30,Amy Hu,M,Female,70000.00,Skilled Manual,2023-07-18,Perth,South Australia,Australia
14321,39,Jackson Evans,M,Male,80000.00,Professional,2023-11-14,Sunbury,Victoria,Australia
14322,2,Sydney Thomas,S,Female,90000.00,Management,2022-08-31,Coffs Harbour,New South Wales,Australia
14323,14,Colin Tang,S,Male,70000.00,Skilled Manual,2022-09-13,Rhodes,New South Wales,Australia
14324,38,Jessie Alvarez,S,Female,70000.00,Skilled Manual,2022-09-04,South Melbourne,Victoria,Australia
14325,35,Crystal Li,S,Female,70000.00,Skilled Manual,2022-09-24,Melbourne,Victoria,Australia
14326,27,Joe Perez,S,Male,70000.00,Skilled Manual,2022-09-04,Townsville,Queensland,Australia
14327,315,Kyle Butler,S,Male,30000.00,Skilled Manual,2023-11-18,Downey,California,United States
14328,64,Andrea Rogers,S,Female,30000.00,Skilled Manual,2023-02-22,Shawnee,British Columbia,Canada
14329,301,Holly Sanchez,S,Female,30000.00,Skilled Manual,2023-01-28,Burbank,California,United States
14330,66,Matthew Harris,M,Male,40000.00,Skilled Manual,2023-05-14,Sooke,British Columbia,Canada
14331,545,Timothy Murphy,S,Male,30000.00,Skilled Manual,2023-09-23,Milwaukie,Oregon,United States
14332,54,Jade Rogers,S,Female,30000.00,Skilled Manual,2023-06-06,N. Vancouver,British Columbia,Canada
14333,611,Bobby Suri,S,Male,30000.00,Clerical,2023-11-27,Bremerton,Washington,United States
14334,644,Patrick Murphy,M,Male,40000.00,Skilled Manual,2022-07-24,Walla Walla,Washington,United States
14335,644,Allison Cox,M,Female,40000.00,Skilled Manual,2022-06-30,Walla Walla,Washington,United States
14336,536,Gabriel Baker,M,Male,40000.00,Skilled Manual,2022-07-06,Beaverton,Oregon,United States
14337,546,Olivia Coleman,S,Female,40000.00,Skilled Manual,2022-08-03,Oregon City,Oregon,United States
14338,49,Natalie Taylor,M,Female,40000.00,Skilled Manual,2023-05-17,Cliffside,British Columbia,Canada
14339,298,Brandy Suri,S,Female,30000.00,Clerical,2023-02-12,Bellflower,California,United States
14340,548,Miranda Butler,S,Female,40000.00,Skilled Manual,2024-01-05,Salem,Oregon,United States
14341,52,Sean Sanders,M,Male,30000.00,Clerical,2023-07-10,Langley,British Columbia,Canada
14342,607,Beth Ruiz,S,Female,40000.00,Skilled Manual,2022-07-31,Ballard,Washington,United States
14343,539,Xavier Turner,M,Male,40000.00,Skilled Manual,2022-08-18,Corvallis,Oregon,United States
14344,23,Kurt Xie,S,Male,30000.00,Clerical,2023-04-19,Gold Coast,Queensland,Australia
14345,32,Kristi Rodriguez,M,Female,40000.00,Management,2022-08-30,Bendigo,Victoria,Australia
14346,4,Evelyn Perez,S,Female,40000.00,Management,2022-09-26,Goulburn,New South Wales,Australia
14347,7,Tara Goel,S,Female,40000.00,Management,2022-09-22,Malabar,New South Wales,Australia
14348,13,Alex Scott,M,Male,60000.00,Management,2022-09-04,Port Macquarie,New South Wales,Australia
14349,546,Nicole Griffin,M,Female,40000.00,Skilled Manual,2023-09-11,Oregon City,Oregon,United States
14350,547,Emily Moore,S,Female,40000.00,Skilled Manual,2023-09-18,Portland,Oregon,United States
14351,299,Riley Gray,S,Female,40000.00,Skilled Manual,2023-03-20,Berkeley,California,United States
14352,626,Melissa Butler,S,Female,40000.00,Skilled Manual,2023-07-10,Lynnwood,Washington,United States
14353,68,Erin Reed,S,Female,40000.00,Skilled Manual,2023-03-16,Vancouver,British Columbia,Canada
14354,358,Seth Green,S,Male,30000.00,Skilled Manual,2022-08-24,San Carlos,California,United States
14355,543,Ian King,M,Male,60000.00,Skilled Manual,2022-08-14,Lebanon,Oregon,United States
14356,361,Isabella Baker,S,Female,100000.00,Management,2022-08-23,San Gabriel,California,United States
14357,368,Dalton Collins,M,Male,100000.00,Management,2022-08-26,Santa Cruz,California,United States
14358,623,Amanda Watson,M,Female,100000.00,Management,2023-07-29,Kirkland,Washington,United States
14359,53,Eduardo Henderson,M,Male,90000.00,Management,2023-02-10,Metchosin,British Columbia,Canada
14360,339,Samantha Patterson,S,Female,60000.00,Skilled Manual,2023-10-24,Mill Valley,California,United States
14361,611,Franklin Raje,M,Male,60000.00,Skilled Manual,2024-01-06,Bremerton,Washington,United States
14362,536,Roberto Gill,S,Male,40000.00,Clerical,2022-08-12,Beaverton,Oregon,United States
14363,70,Natalie Long,S,Female,50000.00,Skilled Manual,2023-04-29,Westminster,British Columbia,Canada
14364,299,Mario Rai,M,Male,50000.00,Skilled Manual,2022-08-13,Berkeley,California,United States
14365,337,Evan Ward,M,Male,50000.00,Skilled Manual,2022-07-31,Long Beach,California,United States
14366,627,Anna Brooks,S,Female,60000.00,Skilled Manual,2022-09-15,Marysville,Washington,United States
14367,545,Courtney Green,S,Female,60000.00,Skilled Manual,2022-09-03,Milwaukie,Oregon,United States
14368,311,Richard Thompson,M,Male,60000.00,Skilled Manual,2024-01-14,Concord,California,United States
14369,546,Devin Sanchez,M,Male,60000.00,Skilled Manual,2023-07-06,Oregon City,Oregon,United States
14370,43,Meghan Dominguez,M,Female,40000.00,Skilled Manual,2023-07-13,Burnaby,British Columbia,Canada
14371,66,Jeremiah Lewis,M,Male,40000.00,Skilled Manual,2023-03-15,Sooke,British Columbia,Canada
14372,632,Kaitlyn Washington,M,Female,60000.00,Skilled Manual,2023-06-11,Port Orchard,Washington,United States
14373,302,Ricardo Jai,M,Male,60000.00,Skilled Manual,2023-06-21,Burlingame,California,United States
14374,343,David Yang,M,Male,70000.00,Professional,2022-09-27,National City,California,United States
14375,644,Alexandra Moore,M,Female,50000.00,Skilled Manual,2023-07-02,Walla Walla,Washington,United States
14376,616,Faith Torres,S,Female,70000.00,Management,2023-07-30,Everett,Washington,United States
14377,609,Paula Ruiz,S,Female,70000.00,Management,2022-09-12,Bellingham,Washington,United States
14378,302,Cory Mehta,S,Male,60000.00,Management,2022-09-17,Burlingame,California,United States
14379,322,Richard Foster,M,Male,60000.00,Management,2022-09-20,Fremont,California,United States
14380,543,Kaylee Watson,M,Female,70000.00,Management,2022-09-18,Lebanon,Oregon,United States
14381,539,Alexa Cooper,S,Female,70000.00,Management,2022-09-02,Corvallis,Oregon,United States
14382,299,Darren Blanco,S,Male,70000.00,Management,2022-09-02,Berkeley,California,United States
14383,311,Marvin Ferrier,M,Male,70000.00,Management,2023-08-11,Concord,California,United States
14384,638,Rachel Miller,M,Female,60000.00,Management,2023-10-06,Sedro Woolley,Washington,United States
14385,543,Maria Hall,M,Female,60000.00,Management,2022-10-18,Lebanon,Oregon,United States
14386,325,Marissa Wood,S,Female,60000.00,Management,2022-10-10,Glendale,California,United States
14387,52,Brittany Hughes,M,Female,60000.00,Management,2023-05-02,Langley,British Columbia,Canada
14388,343,Kaylee Rogers,M,Female,70000.00,Management,2023-05-28,National City,California,United States
14389,315,Ryan Harris,M,Male,60000.00,Management,2023-10-30,Downey,California,United States
14390,369,Logan Kumar,M,Male,60000.00,Management,2023-11-03,Santa Monica,California,United States
14391,638,Jason Long,M,Male,70000.00,Management,2023-09-24,Sedro Woolley,Washington,United States
14392,648,Justin Jackson,M,Male,70000.00,Management,2022-10-08,Yakima,Washington,United States
14393,539,José Perez,S,Male,70000.00,Management,2023-09-29,Corvallis,Oregon,United States
14394,609,Jacob Rodriguez,M,Male,70000.00,Management,2022-10-19,Bellingham,Washington,United States
14395,326,Devin Reed,S,Male,70000.00,Management,2023-10-17,Grossmont,California,United States
14396,631,Zoe Sanchez,S,Female,60000.00,Professional,2023-07-17,Olympia,Washington,United States
14397,632,Sierra Edwards,S,Female,60000.00,Professional,2024-01-25,Port Orchard,Washington,United States
14398,641,James Anderson,M,Male,60000.00,Professional,2022-10-12,Spokane,Washington,United States
14399,359,Jeremy Peterson,S,Male,60000.00,Management,2023-04-12,San Diego,California,United States
14400,360,Brandon Brown,S,Male,70000.00,Management,2022-10-02,San Francisco,California,United States
14401,548,Jose Kumar,M,Male,60000.00,Professional,2023-05-22,Salem,Oregon,United States
14402,642,Hailey Parker,S,Female,60000.00,Professional,2023-12-31,Tacoma,Washington,United States
14403,298,Angelica Russell,S,Female,60000.00,Professional,2023-12-13,Bellflower,California,United States
14404,607,Rachel Davis,S,Female,60000.00,Professional,2023-02-22,Ballard,Washington,United States
14405,609,Dylan Walker,M,Male,60000.00,Professional,2023-09-21,Bellingham,Washington,United States
14406,299,Carrie Schmidt,M,Female,60000.00,Professional,2022-10-06,Berkeley,California,United States
14407,312,Thomas Bryant,M,Male,60000.00,Professional,2024-01-03,Coronado,California,United States
14408,343,Jasmine Cook,S,Female,70000.00,Professional,2023-12-06,National City,California,United States
14409,343,Eric Wang,M,Male,70000.00,Professional,2023-07-01,National City,California,United States
14410,345,Arianna Brooks,M,Female,70000.00,Professional,2023-11-26,Newport Beach,California,United States
14411,542,Ashley Johnson,S,Female,70000.00,Professional,2022-10-03,Lake Oswego,Oregon,United States
14412,543,Nicole Blue,S,Female,70000.00,Professional,2022-10-27,Lebanon,Oregon,United States
14413,307,Rachel Patterson,M,Female,60000.00,Professional,2022-10-22,Chula Vista,California,United States
14414,312,Rachel Wilson,M,Female,60000.00,Professional,2022-10-14,Coronado,California,United States
14415,337,William Davis,M,Male,60000.00,Professional,2022-10-14,Long Beach,California,United States
14416,59,Madison Flores,M,Female,60000.00,Professional,2023-05-20,Oak Bay,British Columbia,Canada
14417,609,Ernest Lu,S,Male,60000.00,Professional,2022-10-02,Bellingham,Washington,United States
14418,542,Rebecca Young,M,Female,60000.00,Professional,2022-10-01,Lake Oswego,Oregon,United States
14419,546,Abigail Ward,M,Female,70000.00,Professional,2022-11-12,Oregon City,Oregon,United States
14420,626,Chloe Wright,S,Female,70000.00,Professional,2022-11-26,Lynnwood,Washington,United States
